cellid,cycle_number,y100,Cp,x100,Cn,Qcomp,x0,y0,Qfull,pos_excess,neg_excess,RMSE_mV,np_ratio,n_li,LLI,LAM_PE,LAM_NE,C20_loss,Cn_pf,x100_pf
12,3,0.0384783040593545,2.75184315714754,0.908579109519442,2.75199898899098,0,0.0219508768198983,0.925156744893611,2.44,0.21,0.360000000000001,86.8498330402666,1.00005662817048,0.0972447756101439,1,0,0,1,2.87077618919668,0.878532498840363
12,56,0.0358302991186222,2.7033668688339,0.867992822460921,2.77018675782447,0,0.00884497140805596,0.916213952346797,2.38,0.23,0.48,29.3711215782253,1.02471728486463,0.0933296657339508,0.959739637922671,0.0176159343194151,-0.00660893005638985,0.975409836065574,2.84295947368421,0.850749978250981
12,159,0.0342593689833373,2.66049933500764,0.834066143323364,2.75977833884797,0,0.00428935735296321,0.895000046444707,2.29,0.28,0.57,14.1345515629869,1.0373159288311,0.0892858468577463,0.918155718880929,0.0331936876208405,-0.00282679967838417,0.938524590163934,2.77016341052632,0.827671932473571
12,262,0.0336031770996083,2.61245810126698,0.834178639644203,2.66885810607297,0,0.00236221787625668,0.88337757115529,2.22,0.31,0.55,14.5563269461927,1.02158886482376,0.0863422162994283,0.887885398034912,0.0506515262392525,0.0302110877404381,0.909836065573771,2.57929694515235,0.840058070435417
12,365,0.0329942205406175,2.44026914968981,0.946991168381983,2.07852462432318,0,-0.000796496458160489,0.840282220001829,1.97,0.39,0.19,40.13661390032,0.851760398883615,0.0764460099249281,0.786119454184373,0.113223752105369,0.244721879390926,0.807377049180328,3.67219823351801,0.607083409080588
12,418,0.0319205979710978,2.35817418630851,0.926941495617457,1.88156335815709,0,0.00217858903946455,0.769779578067814,1.74,0.55,0.21,46.527852464378,0.797889896802956,0.0678835522665908,0.698068886895654,0.143056471011631,0.316292133215148,0.713114754098361,1.51734017950138,1.15520338183602
13,3,0.0379680265513378,2.7277739103922,0.900133839896293,2.78075572761172,0,0.0226745306258536,0.932470313087679,2.44,0.19,0.39,87.7157091306103,1.01942309698677,0.0972569195563294,1,0,0,1,2.89040769224377,0.872861510253229
13,56,0.035121973615559,2.67804069840685,0.86428462885416,2.78114998051492,0,0.00852351684129615,0.923831395177317,2.38,0.21,0.49,32.6084539518237,1.03850176069744,0.0931952916247348,0.958238159812967,0.0182321605892174,-0.000141779049228186,0.975409836065574,2.80165308642659,0.858040548523143
13,159,0.0338333857904971,2.63410118388009,0.831680700094706,2.76736006799378,0,0.00417725141621417,0.90320014133281,2.29,0.26,0.58,9.25098795058939,1.05058988809131,0.0891998743139663,0.917157100192788,0.0343403557586793,0.00481727304736845,0.938524590163934,2.76094665152355,0.831618724208064
13,262,0.0332278370441986,2.58158121904065,0.835696374286525,2.65708377774676,0,0.00395745114496471,0.889292323297806,2.21,0.29,0.54,11.8840515941385,1.02924663309031,0.0860513478932909,0.88478381061053,0.0535941379872378,0.0444742228297692,0.905737704918033,2.71167486703601,0.805294830436117
