cellid,cycle_number,y100,Cp,x100,Cn,Qcomp,x0,y0,Qfull,pos_excess,neg_excess,RMSE_mV,np_ratio,n_li,LLI,LAM_PE,LAM_NE,C20_loss,Cn_pf,x100_pf
10,123,0.0295707018991042,5.49602691003778,0.813656706776591,5.48108613982259,0,-5.06290005412025e-05,0.841066000776624,4.46,0.89,1.24,6.99427780968541,0.997281532558017,0.172462848497725,0.885809037110488,0.0671725942715353,0.0919515212855712,0.884920634920635,5.28127225287395,0.816902467100494
10,164,0.029444825437882,5.47980828721822,0.814488599049154,5.39124528393015,0,-0.00164937432690704,0.832392623860521,4.4,0.93,1.21,7.44439536197482,0.983838302610943,0.169859100801158,0.872435587349774,0.069925342046775,0.106835405690674,0.873015873015873,5.0296435750279,0.832643468365374
10,205,0.0287532207407789,5.44123934593159,0.817308831828254,5.19904050202133,0,-0.00207312881309141,0.811663092769326,4.26,1.04,1.15,8.50686392488013,0.955488294391726,0.164382334572903,0.844305650604618,0.0764715555262589,0.13867786453216,0.845238095238095,5.41214384960681,0.79022730216837
10,246,0.0290010370366818,5.44734259033109,0.821449247764969,5.11074206248271,0,-0.0023058837853126,0.801854943356555,4.21,1.09,1.11,9.79915103220209,0.938208305744192,0.16253612172938,0.834823074876178,0.0754356665590289,0.153306217681614,0.83531746031746,5.12897838325925,0.823344815820058
10,287,0.0284683361409207,5.40716203718151,0.823833793910258,4.95901830233696,0,-0.00294274733941968,0.786721921257658,4.1,1.17,1.07,10.7640092013253,0.917120343025979,0.158176122368236,0.812429110787455,0.0822554150371159,0.178442208262788,0.813492063492063,4.78487447542672,0.826196484528403
10,328,0.0284375095176331,5.40580829701889,0.831566414732001,4.81782224972395,0,-0.00283547716642618,0.772082082007725,4.02,1.25,1,10.9197259948798,0.891230688365477,0.155218332794709,0.797237220145942,0.0824851820933187,0.201834079418433,0.797619047619048,4.56417415495532,0.843772859561698
10,358,0.0275911154698906,5.34471416126143,0.835034384676504,4.60122723400504,0,-0.00169890498735903,0.747928982722897,3.85,1.36,0.94,11.0584997686134,0.860893042205102,0.148859807013028,0.764578362605455,0.0928545425598338,0.23771725466936,0.763888888888889,4.87207544248391,0.805532932127448
10,399,0.0276326516276643,5.32722348737103,0.841553000173004,4.46415859110306,0,-0.00295104758047438,0.735318373643521,3.77,1.42,0.88,13.2553778290927,0.837989733617523,0.145665263190096,0.748170447437361,0.0958231924985424,0.260425340164004,0.748015873015873,4.45857818936677,0.849835471857897
10,440,0.0271470054786379,5.27840938473363,0.851783774745223,4.24337746251314,0,-0.00366687325113335,0.714854179253145,3.63,1.52,0.799999999999999,15.1287202888333,0.80391215482186,0.14020665483989,0.720133773749214,0.104108292530176,0.297002026395653,0.720238095238095,4.0526359124039,0.86704896958788
11,0,0.0323092133687022,5.93556279488587,0.841864160651731,6.0491482498711,0,0.000423384240197833,0.889852158476718,5.09,0.67,1.19,5.85768229591177,1.01913642545962,0.197166441662643,1,0,0,1,6.09715888551651,0.829464878813336
11,39,0.0309108956618256,5.71341480669688,0.836628994536632,5.57555133300562,0,-0.000956334891684674,0.848285470762891,4.67,0.88,1.13,8.23577653543291,0.975870214511701,0.180635216135738,0.916155987867396,0.0374266090454636,0.0782915044073473,0.917485265225933,5.44701850523415,0.835875916477108
11,80,0.031074174744832,5.75456823352315,0.815183906754636,5.63755437257072,0,-0.000772746786675937,0.830439098980637,4.6,0.99,1.26,8.05165038186084,0.979665918240266,0.178142337198905,0.903512462347482,0.030493243457667,0.0680416250848442,0.903732809430256,5.32028992242233,0.828809442792082
11,99,0.0305887542949427,5.68504366018105,0.811831601295362,5.49178127299526,0,-0.00211195868950775,0.816862399176264,4.47,1.06,1.25,8.48647675172426,0.966005118212296,0.172838057299984,0.876609913139855,0.042206466911727,0.0921397449447061,0.878192534381139,5.23565153285194,0.819328318764176
11,138,0.0305707179166412,5.65892701671504,0.810984924113416,5.33355392868769,0,-0.00273141925312559,0.797500559418526,4.34,1.16,1.22,9.68922794431801,0.942502688748895,0.167843140827503,0.851276410996387,0.0466064950756114,0.118296707507317,0.852652259332024,5.3357147316711,0.812504579346608
11,179,0.0302588979275031,5.64873024879829,0.806975509656499,5.26283925206863,0,-0.0024734960917856,0.784410682907194,4.26,1.23,1.22,9.71760409749407,0.931685355870596,0.164838723769582,0.836038437269287,0.048324405957717,0.129986729589445,0.836935166994106,5.34925431582864,0.78822432549398
11,213,0.0301236225603652,5.63343425565362,0.804098186811303,5.19927011216945,0,-0.00178416005751114,0.773897279951501,4.19,1.29,1.22,10.1033447924883,0.922930822695154,0.162320808642016,0.823267931769808,0.0509014140146195,0.140495504920011,0.823182711198428,5.39177493694861,0.786193545403008
11,254,0.0299616662746435,5.62056914736646,0.800171935635291,5.09927785751625,0,-0.00190241965237115,0.757645979511211,4.09,1.38,1.22,10.4560894166664,0.90725293539099,0.158525390914323,0.804018115747935,0.0530688762640703,0.157025477491824,0.803536345776031,5.31069348533131,0.778337194262751
11,295,0.0293219690013607,5.56883352436006,0.8,4.9496929249174,0,-0.00206995872703541,0.742218122681267,3.97,1.45,1.18,11.0933936969775,0.888820415131048,0.153836934384331,0.780238934613176,0.0617850881540319,0.181753741111754,0.779960707269155,4.84675680271407,0.802759281615277
11,336,0.029019601252397,5.54104575937544,0.8,4.83758060120253,0,-0.00205381984447128,0.729248433226045,3.88,1.51,1.16,11.7030172579514,0.873044694319182,0.150397557235978,0.762794905500768,0.0664666602213959,0.20028731296086,0.762278978388998,4.6963036094518,0.793868183769484
11,377,0.0287911273943702,5.51724464023769,0.8,4.75375839280078,0,-0.00357470539207716,0.721165718171159,3.82,1.55,1.14,12.309790280669,0.861618199441666,0.147822727544769,0.749735737472492,0.0704765780607383,0.214144174280721,0.75049115913556,4.94497605357949,0.77621982268817
11,418,0.0286905973952329,5.50979898941835,0.8,4.71225095617124,0,-0.00428653636041121,0.71655598182736,3.79,1.58,1.13,13.230010862611,0.855249159764482,0.146555098534444,0.743306504385789,0.0717309916819284,0.221005873633259,0.744597249508841,4.37715079144754,0.812403011227009
11,459,0.0288299278677419,5.52284111713368,0.8,4.65886594292007,0,-0.00277046942798653,0.706017614545398,3.74,1.64,1.11,13.2668024025992,0.843563275515336,0.145004271289059,0.73544093034435,0.0695337059036416,0.22983108522438,0.734774066797642,4.79843806164196,0.775053075227415
11,500,0.0286117375721267,5.50379164538281,0.8,4.59610164504206,0,-0.00285430675374787,0.699058629052036,3.69,1.67,1.1,13.953230541806,0.835079149280255,0.143065509557701,0.725607808059397,0.0727430850997112,0.240206810084379,0.724950884086444,4.88658497531507,0.742627646362665
11,541,0.0281742729704631,5.47187625575467,0.8,4.53815747270641,0,-0.00429117366508192,0.69522152137294,3.65,1.68,1.09,14.8459457410817,0.829360398626288,0.141212536751197,0.716209794934657,0.0781200629417526,0.249785707797273,0.717092337917485,4.55741876724844,0.774691328110442
12,0,0.0334331882170517,5.85853802523068,0.844648650194581,5.961531835215,0,0.000905776880110176,0.892009163714274,5.03,0.65,1.16,5.41573018667167,1.01758012144681,0.195186504843762,1,0,0,1,5.17630440999175,0.88737276998471
12,9,0.0435,7,0.8,6.56149239049034,0,0.0593148462621611,0.737785714285714,4.86,1.85,1.57,126.080683603755,0.937356055784335,0.20721664595131,1.0616340823213,-0.194837341646234,-0.10063865661697,0.966202783300199,-5.3306338139757,-0.421630000507259
12,18,0.0255821535341248,6.22420000332795,0.8,6.18516656696198,0,0.0288000737960857,0.79194570185352,4.77,1.31,1.48,63.2721442024599,0.993728762516453,0.190563321731405,0.976314022754501,-0.0624152265501212,-0.037512964440777,0.94831013916501,0.192375319673463,15.0029888724491
12,26,0.0435,6.52483565956183,0.8,7,0,0.128571428571429,0.763824655704145,4.7,1.56,1.67,136.910403645329,1.07282395530405,0.21953453142237,1.12474236678451,-0.113731042021344,-0.174194853519144,0.934393638170974,7.81806323643396,0.729913628181451
12,39,0.0435,6.87395538869644,0.8,6.45856589117404,0,0.0893159135726297,0.711237822032976,4.59,2,1.54,134.326658391011,0.939570527588022,0.203939795620574,1.04484577857377,-0.173322654746408,-0.0833735472186927,0.912524850894632,7.72514313097963,0.723794608993741
12,48,0.0294194945525083,6.39047308759958,0.803502433747929,5.83768852301622,0,0.0275103639176197,0.738287200887155,4.53,1.69,1.37,72.9229024932223,0.913498647595276,0.182027933108982,0.932584623382065,-0.0907965536927544,0.0207737399752252,0.900596421471173,-4.78400285229979,-0.45793104630404
12,62,0.0435,6.95015275265825,0.95,4.89779764285244,0,0.0455118355155231,0.680896062742023,4.43,2.24,0.44,117.182098769455,0.704703596763274,0.184887411096249,0.947234601307314,-0.186328862717348,0.178433030597781,0.880715705765407,-1.54459500241809,-2.38197863177195
12,96,0.0281378271471317,5.50600115661406,0.85214941079346,4.94549554674307,0,-0.00115233826567096,0.794574280748443,4.22,1.14,0.92,8.02634157359877,0.898200964015837,0.163022447947347,0.835213725855888,0.0601748878471662,0.170432082987492,0.8389662027833,4.91375533741154,0.833169155235606
12,134,0.0287133047629611,5.53021650808837,0.869664639476747,4.61386911611521,0,-0.00162145443498563,0.75562878702671,4.02,1.36,0.78,10.4093277372304,0.834301714836493,0.155637815292119,0.797380000306371,0.056041544106797,0.226059804149514,0.799204771371769,4.60575004210042,0.861131739046756
12,183,0.0244351207395007,5.24209733237823,0.895743958087366,3.88460344730919,0,-0.00267464431012643,0.690199180182606,3.49,1.64,0.56,11.8427603318944,0.74103993134878,0.13460874597559,0.689641663922091,0.105220908390055,0.34838837488669,0.693836978131213,4.22295211337787,0.842992772757836
13,0,0.0327124760557697,5.95962584188023,0.844013708250321,6.03854023852445,0,-0.000561271554104903,0.888470897022509,5.1,0.68,1.18,5.65533931382691,1.01324150185565,0.197436217903744,1,0,0,1,6.11332923746226,0.834209132060181
13,41,0.0306570648821045,5.64028751908432,0.841999256362906,5.64165058133826,0,4.70773831768856e-05,0.872812714559187,4.75,0.73,1.11,4.84772699968098,1.00024166538484,0.183691236114016,0.930382672765597,0.0535836193862727,0.0657260929809054,0.931372549019608,5.34885549223201,0.858771164287084
13,82,0.03042026094183,5.59619863329987,0.834543188913962,5.55955785214387,0,-5.55549790844934e-05,0.859554518684208,4.64,0.8,1.14,5.82425325230013,0.993452558860586,0.17946566058676,0.908980441847073,0.0609815478727599,0.0793208900596182,0.909803921568627,5.47484836868716,0.834245272556495
13,123,0.0300372481766525,5.55025720895154,0.830125098899022,5.45469323715252,0,-0.000352400577148693,0.846215639458041,4.53,0.87,1.14,6.53982631423157,0.98278206428976,0.175169736003156,0.887221898104615,0.0686903244918363,0.0966867783122696,0.888235294117647,5.39393781069913,0.823796680269861
13,164,0.0298536541769288,5.53477453643527,0.827740899240607,5.39184131221487,0,-0.00128943402856696,0.837474627818062,4.47,0.91,1.14,6.59009726568865,0.974175420646411,0.172688096146098,0.874652573775945,0.0712882514300465,0.107095241691658,0.876470588235294,5.1191743702068,0.843154086113814
13,205,0.0295572382267329,5.50957197812615,0.827498778903826,5.29942311047454,0,-0.000893275945120675,0.826352346345653,4.39,0.97,1.12,6.90462212424429,0.961857496646575,0.169696947540757,0.859502624910943,0.0755171340776801,0.122399967352129,0.86078431372549,5.02668359808407,0.84388629698196
13,246,0.0292843347010396,5.4937431825754,0.829449353559599,5.20707822324777,0,-0.0021110368082804,0.817453685924726,4.33,1.02,1.09,7.97486133414163,0.947819737872559,0.167151347973032,0.846609349326795,0.0781731389965663,0.137692551913814,0.849019607843137,5.01679575135921,0.834545619451292
13,287,0.0289765641846728,5.47624878204248,0.830797744440639,5.10465996764374,0,-0.00177485137160627,0.805055257675818,4.25,1.08,1.06,8.53215203928661,0.932145373742472,0.164156524865877,0.831440789378919,0.0811086253839801,0.154653315866437,0.833333333333333,5.10104769507594,0.824298485238378
13,328,0.0286646932273638,5.44556384345256,0.835248728040389,4.96975232236869,0,-0.00181511944270951,0.792589260010609,4.16,1.14,1.01,8.90790210432564,0.912624011991714,0.160703415066016,0.813951040858994,0.0862574282457781,0.176994418176954,0.815686274509804,4.85958301859263,0.8292944392681
13,369,0.0284732099962677,5.43151041684575,0.839299368284706,4.85024535008511,0,-0.00189519106442049,0.779645478274708,4.08,1.21,0.97,10.0624460652504,0.892982794443724,0.157658262135803,0.798527564039268,0.088615533767781,0.196785123804972,0.8,4.71333916294919,0.8383886587524
13,410,0.0282152561647035,5.40893516749257,0.8441380297801,4.72101854174355,0,-0.00313676158785192,0.767732347077495,4,1.27,0.92,10.4926428472798,0.872818474533885,0.154387737100715,0.781962593995715,0.0924035650892326,0.218185462833455,0.784313725490196,4.58620009723063,0.842687670443211
13,451,0.0277616049536459,5.36838281257792,0.848689559544179,4.57633736236953,0,-0.00352033915539163,0.754237367982774,3.9,1.33,0.87,11.1181264666938,0.852461071078491,0.150474465334505,0.762142158779934,0.0992080786594776,0.242145091097748,0.764705882352941,3.1560240631897,1.14479446976769
13,492,0.0275090965945894,5.34613367118432,0.850422104440652,4.4474207853727,0,-0.00175721092007997,0.736432635193729,3.79,1.42,0.84,12.0717135125111,0.83189479704638,0.146606292214465,0.742550144907757,0.102941390445134,0.263494054904327,0.743137254901961,4.44566103705664,0.841053024199502
13,533,0.026749451633999,5.29775853812079,0.856595625116127,4.26794248209163,0,-0.00330349850125866,0.719495256032591,3.67,1.5,0.779999999999994,13.0014165248729,0.805612874082695,0.141694634182388,0.7176729562935,0.111058533089154,0.293216189094316,0.719607843137255,2.55504858153083,1.34503426394743
14,0,0.0323473694352574,5.89706295740291,0.838727229129118,6.02176842895348,0,0.000103150574566668,0.888705871367216,5.05,0.67,1.21,5.99932781059978,1.02114704768312,0.195563582345255,1,0,0,1,5.21449339535548,0.880977753423978
14,32,0.0308857685676389,5.67262975362139,0.837638233821872,5.67770895634967,0,0.00103318123497664,0.868239907001866,4.75,0.76,1.14,5.25279604604063,1.00089538766831,0.183985600616985,0.940796841674591,0.0380584717176494,0.0571359521149175,0.940594059405941,5.04402346554385,0.870342125242592
14,73,0.030830320524786,5.69716552730047,0.82084509432603,5.74579293444005,0,-0.000625511011748792,0.859312480185067,4.72,0.82,1.25,5.54366756450348,1.00853536849273,0.182529771230096,0.93335256514094,0.0338977948084292,0.0458296425326652,0.934653465346535,5.58298709363011,0.823052014957769
14,88,0.0303940505435123,5.64079354716162,0.817655727606256,5.66260361460941,0,1.06450412870052e-05,0.851200549006794,4.63,0.85,1.25,5.88125289029395,1.00386648922097,0.179151418709416,0.916077607911349,0.0434571263851918,0.0596444082135669,0.916831683168317,4.92681801357127,0.855848922378154
14,118,0.0305353342064047,5.62182146408515,0.816401011677738,5.57989297441237,0,-0.000818963850595322,0.84166034575852,4.56,0.9,1.24,6.4890379216744,0.992541831870571,0.176374981394269,0.901880499830944,0.0466743352251697,0.073379682356516,0.902970297029703,5.77168478698859,0.790996745773423
14,152,0.0302225962397526,5.60898637053508,0.814572414337446,5.53902726893488,0,-0.00145534298196692,0.836072299092357,4.52,0.93,1.24,6.77983736289291,0.987527318310541,0.174672177077696,0.893173335152569,0.0488508582914469,0.0801660119803866,0.895049504950495,5.48503210472971,0.805287936162673
14,178,0.0301386606806756,5.59589492487673,0.813867436543257,5.50469378088712,0,1.65343268553331e-05,0.830725530188181,4.48,0.96,1.24,7.10982377275735,0.983702134294164,0.173451600363854,0.886932005866182,0.0510708525077049,0.085867574312587,0.887128712871287,5.35227192250744,0.812376251681533
14,212,0.0300991707600133,5.58998174025017,0.813547208115339,5.42693007586709,0,-0.000909572828866501,0.820799428003105,4.42,1.02,1.22,7.64545895522389,0.970831449553932,0.171010451951022,0.874449372936487,0.0520735863549221,0.0987813397516795,0.875247524752475,5.36567066541866,0.801108687494243
14,253,0.0297015431854655,5.55292548700382,0.812714634985724,5.30151852147959,0,-0.00214623600758224,0.807669842978182,4.32,1.08,1.2,7.97437452173385,0.95472531260997,0.166914937310091,0.853507259932541,0.0583574353682415,0.119607705937484,0.855445544554456,5.15978216406607,0.812060817776729
14,287,0.029551565433487,5.53771219927759,0.811446080108411,5.23387231937044,0,-0.000572200175356974,0.797016512520196,4.25,1.14,1.19,8.27934418490391,0.945132598269229,0.164568084886764,0.841506802612302,0.0609372429497645,0.130841316613028,0.841584158415842,5.16729319985639,0.802908865482272
14,321,0.0293639777265071,5.51967127892854,0.81061121075653,5.16556416071796,0,-0.00246551606825995,0.790278856123992,4.2,1.17,1.18,8.58189704635158,0.935846339335026,0.162280534829124,0.829809583578948,0.0639965489940387,0.142184854555146,0.831683168316832,4.92126416673946,0.817387086068913
14,355,0.0292907305860754,5.51361714916681,0.810022609184818,5.14324922139712,0,-0.00269320917572757,0.787413735305701,4.18,1.19,1.18,8.98578243480637,0.932826687499392,0.16147096131533,0.825669888938027,0.0650231837451782,0.145890566520678,0.827722772277228,4.74381691047368,0.838681667728714
14,389,0.0293528483502025,5.52218524203764,0.810776243838143,5.09940112674468,0,-0.00108379562552263,0.779056057957197,4.14,1.23,1.16,9.29664229659973,0.923438983525124,0.160311287416845,0.819739981720244,0.0635702413342322,0.153172164139346,0.81980198019802,5.3120783182662,0.782647769027649
14,423,0.0291602335991775,5.50674868100725,0.810614559437229,5.03821917916533,0,-0.00118021458004269,0.771885249198018,4.09,1.27,1.15,9.50780360338312,0.914917217221502,0.158373579659416,0.809831655567739,0.0661879106964051,0.163332293726061,0.80990099009901,4.37234285384398,0.848135618490028
14,453,0.0287926521938078,5.48122253660712,0.810929216042862,4.98100750642582,0,-0.00215929963900263,0.767678908490008,4.05,1.29,1.14,10.0229699637782,0.908740244199074,0.156598729408493,0.800756089301061,0.0705165306525614,0.172833102901057,0.801980198019802,4.50900906165682,0.826763303682664
15,0,0.0331994992209936,5.7567581675744,0.831409654237085,5.94035923870725,0,0.00149351585336022,0.889584265871222,4.93,0.65,1.23,5.72403849667714,1.03189313599571,0.191407748690377,1,0,0,1,5.92977115792137,0.830545629534445
15,9,0.0435,3.56693729548573,0.882548728896754,7,0,0.409691586039611,0.971466971605891,3.31,0.11,1.09,189.706510145666,1.96246791578285,0.23629383166991,1.23450504635599,0.380391325872101,-0.178379912512387,0.671399594320487,NaN,NaN
15,18,0.0435,5.88802386594722,0.868032070759918,7,0,0.199460642188489,0.838333734806392,4.68,0.97,1.2,123.211796567265,1.18885387684717,0.236269603778383,1.23437846897502,-0.0228020171339125,-0.178379912512387,0.949290060851927,7.90124158853501,0.721608004972212
15,23,0.0435,6.14684614197716,0.95,7,0,0.288571428571428,0.796731802628256,4.63,1.26,0.619999999999999,134.905216221069,1.13879538194337,0.258098109611169,1.34842038202263,-0.0677617442052674,-0.178379912512387,0.939148073022312,7.90150381105517,0.714978144049325
15,36,0.0435,5.99212253353731,0.810489384610551,7,0,0.164775098896265,0.797823693265953,4.52,1.23,1.6,130.094334738522,1.16820040992515,0.221409533926909,1.15674279354836,-0.0408848798423778,-0.178379912512387,0.91683569979716,7.53379587132617,0.729328992533226
15,45,0.0435,6.74273635281545,0.95,4.96490860412037,0,0.0476671763339098,0.707918681909365,4.48,1.99,0.44,117.172909604658,0.736334381819224,0.186929573912448,0.976604004756503,-0.171273163912752,0.164207347634948,0.908722109533469,-1.65233873193303,-2.22383117848898
15,59,0.0435,6.10969083388125,0.95,7,0,0.321428571428571,0.76366737337998,4.4,1.46,0.62,133.101498062074,1.14572082128633,0.258037804680373,1.34810532199393,-0.0613075373384251,-0.178379912512387,0.892494929006085,7.58719667335928,0.709632133062123
15,92,0.0283623821601079,5.37899136077532,0.814662515294431,5.18901118216866,0,-0.000521698325270603,0.814755167775271,4.23,1.01,1.16,7.5133590600213,0.964681077573013,0.163418915651138,0.85377377232249,0.0656214480099055,0.126481922447185,0.858012170385396,4.57020392098008,0.845953353377328
15,131,0.0276032688461854,5.34063512360761,0.812749317478078,5.01335685816053,0,-0.00107665091648135,0.79155735025588,4.08,1.13,1.13,8.48077554052369,0.938719223861525,0.15752994627904,0.823007152828815,0.072284266917908,0.156051569155345,0.827586206896552,4.85869682289099,0.809125637656671
15,172,0.0272278409751783,5.3098060789171,0.814900428702891,4.82576243709881,0,-0.00155086813481298,0.769251173172564,3.94,1.24,1.08,8.71158295234066,0.908839676134273,0.152122356465868,0.794755476236979,0.0776395456690909,0.187631211652277,0.799188640973631,4.84888827491367,0.785300852864572
16,0,0.0323139811742661,5.90383837290125,0.833571339855579,6.04252106756622,0,-0.00217253981516452,0.887689701346351,5.05,0.68,1.24,6.09984874851462,1.02349025937118,0.195051417898787,1,0,0,1,5.23734912785299,0.871307639308762
16,41,0.0303041958443746,5.60263462261371,0.83244414270105,5.6572367550703,0,-0.000117795913001539,0.870980113026123,4.71,0.74,1.17,5.3837172730335,1.00974579570765,0.182047167693697,0.9333291172903,0.05101829204371,0.0637621794260625,0.932673267326733,5.7199167399856,0.828416447101659
16,82,0.0300450373545733,5.56441101301688,0.824401119857078,5.60121059981067,0,-0.00042057139591023,0.860321591187924,4.62,0.79,1.2,5.52992182115261,1.00661338400555,0.178529077266037,0.915292383871189,0.0574926579024162,0.0730341628636317,0.914851485148515,4.89406671068781,0.863429584641185
16,123,0.0298839664271084,5.5399709306623,0.82040236660478,5.53181765982814,0,-0.000304366549010893,0.849382851316969,4.54,0.85,1.21,6.59288377867668,0.998528282740793,0.175508538924947,0.899806526994941,0.061632351574716,0.0845182668008109,0.899009900990099,5.68528873151568,0.808139633823277
16,164,0.0297566935741296,5.51165276590085,0.815572452186866,5.48290626707498,0,-0.00151246259683857,0.84258003174169,4.48,0.88,1.23,6.67353666264213,0.994784414032081,0.172965509026767,0.886768785841479,0.0664289200057607,0.0926128008878652,0.887128712871287,5.25900476124856,0.823923933258865
16,205,0.0297347692456855,5.49875174119994,0.813919044804448,5.42651342179632,0,-0.000600271087498938,0.833553564497472,4.42,0.93,1.22,6.64320193847072,0.986862778535285,0.170895872375842,0.8761580624065,0.0686141127373445,0.101945469263878,0.875247524752475,5.40333551528203,0.794045442371514
16,246,0.0294339526095317,5.47724165537181,0.812127453553569,5.36302540062532,0,-0.000846506907560718,0.825455065850707,4.36,0.97,1.22,6.82684560273318,0.979147121501482,0.168523991498836,0.86399777717219,0.0722575196989698,0.112452345526466,0.863366336633663,5.21162858883243,0.814171658539522
16,287,0.0291453258947181,5.471114746539,0.811393283170483,5.25423094761509,0,-0.00128511687932176,0.80960784547561,4.27,1.05,1.2,7.90701355979645,0.960358389657041,0.165017758585271,0.846021835488012,0.0732953036703142,0.130457157060214,0.845544554455446,5.17083795712353,0.800529747685986
16,328,0.0291453258947181,5.471114746539,0.811393283170483,5.25423094761509,0,-0.00128511687932176,0.80960784547561,4.27,1.05,1.2,7.90701355979645,0.960358389657041,0.165017758585271,0.846021835488012,0.0732953036703142,0.130457157060214,0.845544554455446,5.17083795712353,0.800529747685986
16,369,0.0288147151361904,5.4486822167469,0.809525159340921,5.19315258467089,0,-0.00115774114366018,0.801478605693118,4.21,1.09,1.19,8.22455484774336,0.953102489388972,0.162715071133442,0.834216294791949,0.0770949554180771,0.140565249735643,0.833663366336634,4.43325888683089,0.86441814020795
16,410,0.0286421366935379,5.43656104630972,0.810366477680039,5.12337265383958,0,-0.00159866346236714,0.793831741770035,4.16,1.13,1.17,8.16504803908239,0.942392186935393,0.160720184831584,0.823988805428638,0.0791480553966974,0.152113398273488,0.823762376237624,4.58715643045989,0.835771456538031
16,451,0.0284744353997523,5.43417176919203,0.811330570651861,5.06376998531498,0,-0.00229248330755383,0.786639648976093,4.12,1.17,1.15,8.5084667807741,0.931838410781019,0.159063635937008,0.815495922308785,0.0795527543343663,0.161977272616354,0.815841584158416,5.36496745519932,0.776333102100643
16,492,0.0283355055832847,5.40904947154091,0.813656430491494,4.96394852990412,0,-0.00222632405395307,0.777080737311817,4.05,1.22,1.12,8.63757170573175,0.917711800570759,0.156417893522838,0.80193158915668,0.0838080025414363,0.178497108342978,0.801980198019802,5.0394441352228,0.804277732649656
16,533,0.0282589548126235,5.41519620592185,0.81257499933289,4.920307433331,0,-0.00241472525943465,0.768767672782033,4.01,1.27,1.10999999999997,8.94586920036747,0.908611109593839,0.154885502816689,0.79407524685137,0.0827668604923666,0.185719440890128,0.794059405940594,4.90160679934815,0.797791746915882
17,0,0.0321553092376328,5.93828345583953,0.839539206366785,6.05656679439129,0,-0.000870909264007458,0.889305365790532,5.09,0.67,1.21,6.15104444647413,1.01991877609605,0.196843254750916,1,0,0,1,5.69242876855512,0.854390179119366
17,41,0.0306188649046322,5.71330489338003,0.838001308230345,5.63141016647482,0,-0.000154652793296073,0.856760666905963,4.72,0.83,1.13,7.08694804061895,0.985665962444941,0.182604864907053,0.927666356350993,0.0378861272171614,0.0701976288464599,0.927308447937132,5.04439524167227,0.870194824039804
17,82,0.0308161606251993,5.75615182974899,0.816860830044641,5.7220196769965,0,-0.00103219797383935,0.843859342671369,4.68,0.91,1.27,6.96385120569783,0.994070317503426,0.181015851915906,0.91959387760054,0.030670753163768,0.0552370887256779,0.919449901768173,5.44658474563798,0.826584569594669
17,107,0.0303998242728058,5.69374157160721,0.81415820996628,5.58150528461658,0,-0.00103406666569605,0.829522851332786,4.55,0.98,1.25,7.5108638335356,0.980287779910787,0.176010172988761,0.894164106417989,0.0411805677601744,0.0784374260042235,0.893909626719057,5.44294274509313,0.81271063230711
17,148,0.0304332360373135,5.67131664061486,0.811957162366344,5.45421800552828,0,-0.00209170687571947,0.813320223549728,4.44,1.07,1.24,8.51564326073035,0.961719888194596,0.171677218361242,0.872151898618426,0.0449568999543358,0.0994538340468427,0.872298624754421,5.30802780972014,0.807828984584587
17,189,0.030148357606566,5.66276954897165,0.807967899405598,5.39880535288661,0,-0.00147043266234093,0.801855551799836,4.37,1.14,1.25,8.52202450292661,0.953386025371106,0.169124989770834,0.859186107163505,0.0463962202068597,0.108603019471989,0.858546168958743,5.40441880577121,0.79966301004249
17,230,0.0300392264104828,5.64634766734501,0.805116243248195,5.32870861837852,0,-0.00183349034569291,0.791593465245003,4.3,1.19,1.25,8.89816807451431,0.943744333916326,0.166403382998327,0.845359843337747,0.0491616458974251,0.120176694276171,0.844793713163065,5.13439212152733,0.805929681384779
17,271,0.029935543784376,5.63848135958024,0.801400855483165,5.24425601451566,0,-0.00138222534795307,0.776590490660606,4.21,1.27,1.25,9.09502239735471,0.930083063164736,0.163108795598089,0.828622732358729,0.0504863229397496,0.134120667277685,0.827111984282908,5.04230355264147,0.806394817257458
17,312,0.0293651201850867,5.59181423351797,0.8,5.08481175136631,0,-0.00238958677352963,0.759003092695693,4.08,1.36,1.22,9.44448143651005,0.909331308055152,0.157904268157814,0.802182774094167,0.0583450124767713,0.160446516320909,0.801571709233792,4.96330732152637,0.794470693178206
17,353,0.0291119131522057,5.56313064229373,0.8,4.96925808278234,0,-0.00293676310045066,0.746333969680234,3.99,1.42,1.19,10.1204791288906,0.893248496629492,0.154371098434154,0.784233620956399,0.0631752957459255,0.17952558743608,0.783889980353635,4.79024279806996,0.799037637164664
17,394,0.0288371843734794,5.53934880062106,0.8,4.87532819666417,0,-0.00199728967484236,0.73469632788176,3.91,1.48,1.17,10.755691841075,0.880126594685202,0.151484753153484,0.769570455158199,0.0671801301142291,0.19503435491226,0.768172888015717,2.42489326995461,1.4396463510313
17,435,0.0287817459375912,5.53027769796971,0.8,4.83109624822797,0,-0.00313034571049331,0.730374000775795,3.88,1.5,1.16,11.1739073072211,0.87357209024089,0.150143265445394,0.762755450449059,0.0687076932086493,0.202337493792385,0.762278978388998,4.68637198317467,0.790282018202356
17,476,0.0288532974113304,5.54014464723829,0.8,4.78552275253237,0,-0.00242017404848294,0.721975994471994,3.84,1.55,1.14,11.3704219929961,0.863790217989689,0.14880831959003,0.75597367955702,0.0670461104731749,0.209862135597344,0.754420432220039,4.52291887877415,0.80766938824288
